id,title,content,kategori,id_pasangan
fakta_83,"Temui Jaksa Agung, Erick Thohir Bawa Kasus Baru untuk Diusut ","Menteri BUMN Erick Thohir dan Wakil Menteri BUMN Kartiko Wirjoatmodjo menyerahkan satu kasus baru ke Kejaksaan Agung untuk membersihkan perusahaan BUMN. Meski demikian, Jaksa Agung Sanitiar Burhanuddin belum dapat mengungkapkan detail kasus tersebut. Mereka juga membahas pelimpahan pengelolaan aset PT Jiwasraya oleh Kejagung ke Kementerian BUMN. Hingga saat ini, hanya aset senilai Rp 3,1 triliun dalam bentuk saham yang diserahkan. Ada pula kasus Jiwarsaya yang harus diselesaikan dalam enam bulan ke depan. Benny Tjokrosaputro, eks Direktur PT Hanson International Tbk divonis pidana seumur hidup karena terbukti melakukan korupsi dan pencucian uang dengan membuat negara rugi Rp 16 triliun.",fakta,hoaks_83
hoaks_84,[HOAKS] Partai Golkar Dukung Pemakzulan Gibran,"Penjelasan: Beredar sebuah video di media sosial YouTube yang mengeklaim bahwa Partai Golongan Karya (Golkar) mendukung pemakzulan Wakil Presiden (Wapres) Gibran Rakabuming Raka. Faktanya, klaim tersebut adalah tidak benar. Dilansir dari tirto.id, Wakil ketua umum Partai Golkar dan juga mantan Menteri Sosial Idrus Marham merespons soal isu pemakzulan Wapres Gibran yang diusulkan oleh Forum Purnawirawan Tentara Nasional Indonesia (TNI) dan tidak ada satu pun pertanyaan Idrus yang menyatakan bahwa Partai Golkar mendukung keputusan Majelis Permusyawaratan Rakyat (MPR) soal pemakzulan Wapres Gibran. Beliau justru meyakini bahwa Presiden Prabowo Subianto akan memberikan respons dari usulan Forum Purnawirawan TNI tersebut yang bersifat merangkul dan mempersatukan. Kategori: Hoaks Link Counter: https://tirto.id/hoaks-partai-golkar-mendukung-pemakzulan-gibran-hb2C",hoaks,fakta_84
fakta_84,Gibran Rakabuming Blak-Blakan Dukung Anies Baswedan: Saya Mengapresiasi,"Gibran Rakabuming Raka, Wali Kota Solo dan kader PDIP, mendukung mantan Gubernur DKI Jakarta Anies Baswedan. Pernyataan ini dikemukakan Gibran setelah diprotes di akun media sosial Twitter miliknya. Meski PDIP menentang pencalonan Anies, Gibran merasa dukungannya tidak akan dipermasalahkan oleh partai. Gibran juga disebut-sebut menjadi salah satu kandidat Calon Gubernur DKI Jakarta pada 2024.",fakta,hoaks_84
hoaks_85,[HOAKS] Ketua Uji Klinis Sinovac Meninggal akibat Vaksin,"Penjelasan: Beredar sebuah unggahan di media sosial Facebook dengan narasi yang mengeklaim ketua uji klinis vaksin Sinovac Dr. Novilia Sjafri Bachtiar, dr., M.Kes. meninggal akibat vaksin Covid-19. Faktanya, klaim tersebut adalah tidak benar. Dikutip dari kompas.com , Novilia Sjafri meninggal dunia pada Rabu, 7 Juli 2021 di Rumah Sakit Santosa Bandung. Novilia meninggal bukan akibat vaksin Covid-19, melainkan karena penyakitnya. Dilansir dari antaranews.com , ia mengembuskan napas terakhirnya setelah berjuang melawan penyakit Covid-19. Vaksin Covid-19 justru dapat membantu mencegah dan mengatasi Covid-19, termasuk vaksin Sinovac yang turut diuji oleh Novilia. Kategori: Hoaks Link Counter: - https://www.kompas.com/cekfakta/read/2025/05/21/084800782/-hoaks-ketua-uji-klinis-sinovac-meninggal-akibat-vaksin - https://www.antaranews.com/berita/2254438/ketua-uji-klinis-sinovac-dr-novilia-sjafri-meninggal-karena-covid-19",hoaks,fakta_85
fakta_85,Putin Menggila! Penampakan Kyiv Kembali Hujan Rudal,"Aksi Jokowi menolak vaksin COVID-19 dari Sinovac telah memicu debat di media sosial. Jokowi menolak vaksin tersebut karena belum melalui uji klinis tahap tiga yang ketat. Namun, beberapa pihak menilai keputusan tersebut kurang tepat mengingat  Sinovac telah digunakan di beberapa negara dengan hasil positif. 

Jokowi menolak vaksin Sinovac yang belum melalui uji klinis tahap tiga, ini memicu debat di media sosial, meski vaksin tersebut telah digunakan di beberapa negara dengan hasil positif.",fakta,hoaks_85
hoaks_86,[HOAKS] Tautan Pemeriksaan Bansos Resmi TKI 2025 dari Pemerintah,"Penjelasan: Beredar sebuah tautan menyebarkan informasi adanya bantuan sosial (bansos) di media sosial Facebook yang mengeklaim Pemerintah akan memberikan bantuan kepada TKI dan TKW tahun 2025. Faktanya, klaim  tersebut adalah tidak benar. Dilansir dari tirto.id , setelah diperiksa tautan untuk mendapatkan bantuan sosial (bansos) tersebut tidak mengarah ke situs resmi pemerintah, tautan tersebut mengarah ke situs yang meminta pengunjung mengisi data pribadi, yakni nama lengkap, nomor WhatsApp, dan negara tempat bekerja. Modus seperti pengecekan bansos TKi dan TKW ini juga terindikasi pencurian data pribadi lewat skema phising . Lebih lanjut, melalui klarifikasi dari Menteri Perlindungan Pekerja Migran Indonesia (P2MI), Abdul Kadir Karding dalam pesan singkatnya kepada Tirto.id, menjelaskan bahwa kalau narasi bantuan sosial untuk TKI dan TKW yang beredar di media sosial adalah disinformasi. Ia juga menambahkan bahwa poster yang menyatakan presiden akan memberikan bantuan untuk para migran Indonesia sebesar Rp100 juta dipastikan tidak benar alias hoaks. Kategori: Hoaks Link Counter: - https://tirto.id/hoaks-tautan-pemeriksaan-bansos-resmi-tki-2025-dari-pemerintah-hbNA",hoaks,fakta_86
fakta_86,Bansos Siap Cair! Cek Nama Kamu di Cekbansos.kemensos.go.id,"Pemerintah akan memberikan dua jenis bantuan sosial sekaligus berupa BLT dan bansos bahan pokok jelang Ramadhan kepada penerima PKH pada bulan Maret. Pemerintah juga sedang menyiapkan bantuan bahan pokok terdiri dari beras, telur, dan ayam selama tiga bulan. Penerima bantuan bisa dicek melalui situs cekbansos.kemensos.go.id dan mengajukan diri jika belum terdaftar. Masyarakat juga dapat menghubungi nomor 021-171.",fakta,hoaks_86
hoaks_87,[HOAKS] Juru Bicara OPM Menyatakan Menyerah dan Hentikan Perlawanan,"Penjelasan : Beredar sebuah video di media sosial Facebook yang mengeklaim juru bicara Tentara Pembebasan Nasional Papua Barat Organisasi Papua Merdeka (TPNPB-OPM) Sebby Sambom menyatakan kelompoknya menyerah dan menghentikan perlawanan. Faktanya, dilansir dari kompas.com, setelah dilakukan penelusuran video tersebut identik dengan unggahan di kanal YouTube WPLO-West Papua dengan judul ""Himbauan KOMNAS TPNPB untuk Perayaan HUT Kemerdekaan West Papua 1 Desember 2023"" yang tayang pada 29 November 2023. Dalam video, Sebby Sambom mengajak masyarakat Papua Barat untuk memperingati lahirnya embrio negara Papua Barat setiap tanggal 1 Desember. Papua Barat sudah membentuk kabinet pemerintahan dan lagu kebangsaan. Tidak ada pernyataan Sebby Sambom yang menyebut TPNPB-OPM telah menyerah dan menghentikan perlawanan. Kondisi di Papua masih belum kondusif akibat konflik bersenjata antara TNI dengan OPM. Kekerasan bersenjata ini juga mengakibatkan masyarakat sipil menjadi korban. Pada 13 Mei 2025, Komisi Nasional Hak Asasi Manusia dan Komisi XIII DPR RI meminta pemerintah segera membuka ruang dialog untuk menunjukkan komitmen nyata terhadap terwujudnya perdamaian di Papua. Kategori: Hoaks Link Counter: https://www.kompas.com/cekfakta/read/2025/05/19/164500782/-hoaks-juru-bicara-opm-menyatakan-menyerah-dan-hentikan-perlawanan https://www.youtube.com/watch?v=9n4ZofrfDlM",hoaks,fakta_87
fakta_87,"TNI-Polri Kuasai Markas TPNPB-OPM Pimpinan Egianus Kogoya, Bagaimana Nasib Pilot Susi Air?","Tim gabungan TNI-Polri telah menguasai markas Tentara Pembebasan Nasional Papua Barat-Organisasi Papua Merdeka (TPNPB-OPM) di Kampung Aluguru. Pemerintah diminta membuka keterisolasian kampung tersebut. Kelompok KST juga diminta untuk tidak membunuh warga sipil. Meskipun demikian, pasukan gabungan belum berhasil menyelamatkan Pilot Susi Air yang masih disandera.",fakta,hoaks_87
hoaks_88,[HOAKS] Token PLN Gratis Mulai April - Juli 2025,"Penjelasan : Beredar unggahan di media sosial Facebook yang membagikan tautan pendaftaran token gratis selama bulan April-Juli 2025 bagi sahabat Perusahaan Listrik Negara (PLN). Faktanya, informasi pada unggahan tersebut adalah tidak benar. Hasil pemeriksaaan terhadap tautan pendaftaran pada unggahan tersebut tidak mengarah pada situs resmi PLN, namun mengarah pada permintaan pengisian biodata nama dan nomor Telegram. Melalui akun resmi Instagram resminya @pln_id, PT PLN (Persero) menyatakan tidak pernah membagikan token listrik gratis pada program apa pun. Pihak PLN mengimbau untuk selalu mendapatkan informasi resmi dari PLN melalui saluran resmi seperti Instagram @pln_id, Facebook PLN, Twitter/X @_pln_id, situs resmi www.pln.co.id, atau aplikasi PLN Mobile. Kategori: Hoaks Link Counter: https://www.instagram.com/pln_id/ https://www.instagram.com/p/DJtCBjKhcQP/?img_index=2",hoaks,fakta_88
fakta_88,Mau Beli Motor Listrik Gesits Cs? Bisa di Aplikasi PLN Mobile,"PLN akan memfasilitasi masyarakat yang ingin membeli motor listrik dalam negeri, setelah pemerintah memberikan bantuan sebesar Rp 7 juta untuk setiap pembelian unit motor listrik baru. Proses pembayaran akan dijalankan dengan memperoleh bantuan dari Himpunan Bank Milik Negara (Himbara) dengan skema kredit murah. PLN telah menggandeng tiga pabrikan motor listrik Gesits, Volta, dan Selis dengan TKDN minimal 40%. Pembelian melalui aplikasi PLN Mobile dilengkapi dengan promo, seperti voucher token listrik dan asuransi kecelakaan. Program diskon motor listrik baru ditargetkan akan berlaku pada 20 Maret 2023.",fakta,hoaks_88
hoaks_89,[HOAKS] Video Gibran Janjikan Bantuan Rp25 Juta,"Penjelasan : Beredar sebuah unggahan video di media sosial Facebook yang mengeklaim Wakil Presiden Gibran Rakabuming Raka menjanjikan bantuan Rp25 juta untuk pembayaran utang atau modal usaha. Faktanya, klaim tersebut adalah tidak benar. Dilansir dari kompas.com, narasi itu tidak benar atau merupakan hoaks. Setelah ditelusuri, video yang menampilkan Gibran menjanjikan uang Rp25 juta merupakan hasil manipulasi berbasis Artificial Intelligence (AI). Ketika dicek menggunakan AI Voice Detector, video itu memiliki probabilitas 91,40 persen dihasilkan AI generator. Adapun video aslinya adalah momen ketika Gibran memberikan sambutan dalam acara penutupan Sidang Raya Gereja Kristen Indonesia (GKI) tahun 2024. Kategori: Hoaks Link Counter: https://www.kompas.com/cekfakta/read/2025/05/15/154500082/-hoaks-video-gibran-janjikan-bantuan-rp-25-juta",hoaks,fakta_89
fakta_89,Gibran Rakabuming Blak-Blakan Dukung Anies Baswedan: Saya Mengapresiasi,"Gibran Rakabuming Raka, Wali Kota Solo dan kader PDIP, mendukung mantan Gubernur DKI Jakarta Anies Baswedan. Pernyataan ini dikemukakan Gibran setelah diprotes di akun media sosial Twitter miliknya. Meski PDIP menentang pencalonan Anies, Gibran merasa dukungannya tidak akan dipermasalahkan oleh partai. Gibran juga disebut-sebut menjadi salah satu kandidat Calon Gubernur DKI Jakarta pada 2024.",fakta,hoaks_89
hoaks_90,[HOAKS] Pendaftaran BLT untuk Anak Sekolah,"Penjelasan : Beredar sebuah unggahan di media sosial Facebook yang membagikan tautan disertai narasi “BLT Anak Sekolah Rp 4.4Jt Cair Bulan Ini. Rp 900 ribu/bulan untuk siswa SD sederajat, Rp 1.2 Juta/bulan untuk siswa SMP sederajat, Rp 2 Juta/bulan untuk siswa SMA sederajat. Pemerintah kembali memberikan bantuan kepada anak sekolah untuk tingkat SD, SMP dan SMA Melalui Program Keluarga Harapan (PKH). Situs Resmi Klik Tombol Daftar di Bawah. daftarsekarang.verifistatus.web.id” Faktanya setelah dilakukan penelusuran dengan menelusuri potret anak memegang Kartu Indonesia Pintar dan buku tabungan BRI dalam unggahan menggunakan Google Lens. Hasil penelusuran mengarah ke artikel di laman resmi puslapdik.dikdasmen.go.id berjudul “Batas Aktivasi Rekening PIP Diperpanjang Hingga 29 Februari 2024”. Dalam artikel yang terbit Februari 2024 itu dijelaskan bahwa Program Indonesia Pintar (PIP) merupakan bantuan pendidikan dari pemerintah memiliki laman resmi pip.kemdikbud.go.id yang telah berpindah ke pip.kemendikdasmen.go.id . Tidak disebutkan bahwa pendaftaran bantuan langsung tunai (BLT) untuk anak sekolah dilakukan melalui tautan seperti yang dibagikan oleh akun Facebook tersebut. Kategori: Hoaks Link Counter: - https://puslapdik.dikdasmen.go.id/batas-aktivasi-rekening-pip-diperpanjang-hingga-29-februari-2024/?fbclid=IwY2xjawKRmDxleHRuA2FlbQIxMABicmlkETFZY2VMRkdyWmlRQ09Hd245AR52qINcYGiBNWJ4PB-rkQrbx2TWgnvYHWqqQDr-5iYzEOfO4I6-PeufdpupmA_aem_YtU16YwiNfP0UG0yPzRCAw - https://pip.kemendikdasmen.go.id/home_v1 - https://www.suara.com/news/2025/05/06/081856/cek-fakta-link-pendaftaran-blt-untuk-siswa-sd-smp-dan-sma",hoaks,fakta_90
fakta_90,Bansos Siap Cair! Cek Nama Kamu di Cekbansos.kemensos.go.id,"Pemerintah akan memberikan dua jenis bantuan sosial sekaligus berupa BLT dan bansos bahan pokok jelang Ramadhan kepada penerima PKH pada bulan Maret. Pemerintah juga sedang menyiapkan bantuan bahan pokok terdiri dari beras, telur, dan ayam selama tiga bulan. Penerima bantuan bisa dicek melalui situs cekbansos.kemensos.go.id dan mengajukan diri jika belum terdaftar. Masyarakat juga dapat menghubungi nomor 021-171.",fakta,hoaks_90
hoaks_91,[HOAKS] Tautan Pendaftaran Peserta JKN Gratis Seumur Hidup,"Penjelasan : Beredar sebuah unggahan di media sosial Facebook yang mengeklaim adanya tautan pendaftaran peserta Jaminan Kesehatan Nasional (JKN) gratis seumur hidup. Faktanya, klaim tersebut adalah tidak benar. Dilansir dari kompas.com, Kepala Humas Badan Penyelenggara Jaminan Sosial (BPJS) Kesehatan Rizzky Anugerah mengatakan, tautan tersebut hoaks dan merupakan modus penipuan. BPJS Kesehatan tidak mengadakan program tersebut. Rizzky mengimbau masyarakat untuk menghubungi saluran komunikasi resmi bpjs-kesehatan.go.id apabila memiliki pertanyaan atau keluhan terkait BPJS Kesehatan. Kategori: Hoaks Link Counter: https://www.kompas.com/cekfakta/read/2025/05/05/121800182/-hoaks-tautan-pendaftaran-peserta-jkn-gratis-seumur-hidup https://www.bpjs-kesehatan.go.id/#/",hoaks,fakta_91
fakta_91,JKN Buka Peluang Terciptanya Kedaulatan Industri Farmasi,"BPJS Kesehatan mendorong industri farmasi dalam negeri untuk kuat dengan menguatkan manufaktur farmasi, revitalisasi penyediaan bahan baku obat, dan riset inovasi farmasi. Peluang besar dalam sektor industri farmasi terbuka lebar akibat Program Jaminan Kesehatan Nasional (JKN) yang saat ini mencatat jumlah kepesertaan mencapai 248,7 juta jiwa dengan total pemanfaatan layanan kesehatan 502,8 juta kali di tahun 2022. BPJS Kesehatan berkomitmen agar JKN berjalan dengan optimal dan terjaga keberlangsungannya.",fakta,hoaks_91
hoaks_92,[HOAKS] Orang yang Telah Meninggal akan Tetap Ditagih Pajak,"Penjelasan : Beredar sebuah unggahan video di media sosial TikTok yang mengeklaim bahwa orang yang sudah meninggal akan tetap ditagih pajak. Faktanya, klaim tersebut adalah tidak benar. Dilansir dari jalahoaks.jakarta.go.id, wajib pajak orang yang sudah meninggal terkadang masih dikirim surat pemberitahuan dari kantor pajak baik fisik maupun elektronik. Alasannya karena Nomor Pokok Wajib Pajak (NPWP) masih aktif di Direktorat Jenderal pajak (DJP). Keaktifan itu dikarenakan NPWP wajib pajak yang sudah meninggal tidak otomatis terhubung dengan kantor pajak. Oleh karena itu, ahli waris wajib pajak harus mengurus penonaktifan NPWP kerabatnya yang sudah meninggal dengan mengajukan permohonan ke kantor pajak. Kategori: Hoaks Link Counter: https://jalahoaks.jakarta.go.id/detail/Hoaks-Orang-Meninggal-Tidak-Ditagih-Pajak",hoaks,fakta_92
fakta_92,KPK Endus 'Kenakalan' Ratusan PNS Pajak Lewat Istri,"KPK menemukan dua perusahaan konsultan pajak dengan saham dimiliki oleh pegawai pajak atas nama istrinya. Pemerintah tidak melarang praktik tersebut tetapi dianggap tidak etis dan berisiko membuka ruang gratifikasi dan suap, karena para pegawai pajak memiliki hubungan komunikasi yang intens dengan para wajib pajak. Risiko yang mungkin terjadi adalah para wajib pajak berpotensi mengirimkan dana suapnya ke perusahaan yang sahamnya dipegang para pegawai pajak. KPK menemukan 280 perusahaan tertutup yang dipegang oleh 134 pegawai pajak dan masih diperiksa lagi.",fakta,hoaks_92
hoaks_93,[HOAKS] Uji Coba Vaksin TBC Bill Gates adalah Upaya Pemasangan Chip 666,"Penjelasan : Beredar sebuah unggahan di media sosial Facebook yang berisi narasi mengenai uji coba vaksin TBC di Indonesia yang diklaim sebagai upaya pemasangan chip 666. Vaksin tersebut dikembangkan oleh Bill & Melinda Gates Foundation. Adapun chip 666 merupakan teori konspirasi yang dikaitkan dengan satanisme. Faktanya, klaim tersebut adalah tidak benar. Kandidat vaksin M72/AS01E yang dikembangkan Gates Foundation telah menjalani uji coba fase 2b di Afrika Selatan, Zambia, dan Kenya. Dikutip dari situs Organisasi Kesehatan Dunia who.int , dari hasil pengujian tersebut, tidak ada laporan tentang pemasangan chip pada peserta uji coba. Dilansir dari kompas.com , isu kandungan chip dalam vaksin telah berulang kali dibantah, lubang jarum suntik untuk vaksinasi sangat kecil sehingga tidak ada partikel magnetik yang bisa melewatinya. Kategori: Hoaks Link Counter: - https://www.who.int/news-room/questions-and-answers/item/vaccines-and-immunization-investigational-vaccine-candidate-m72-as01e - https://www.kompas.com/cekfakta/read/2025/05/08/174500382/-hoaks-uji-coba-vaksin-tbc-bill-gates-adalah-upaya-pemasangan-chip-666",hoaks,fakta_93
fakta_93,Putin Menggila! Penampakan Kyiv Kembali Hujan Rudal,"Aksi Jokowi menolak vaksin COVID-19 dari Sinovac telah memicu debat di media sosial. Jokowi menolak vaksin tersebut karena belum melalui uji klinis tahap tiga yang ketat. Namun, beberapa pihak menilai keputusan tersebut kurang tepat mengingat  Sinovac telah digunakan di beberapa negara dengan hasil positif. 

Jokowi menolak vaksin Sinovac yang belum melalui uji klinis tahap tiga, ini memicu debat di media sosial, meski vaksin tersebut telah digunakan di beberapa negara dengan hasil positif.",fakta,hoaks_93
hoaks_94,[HOAKS] Akun Facebook Tawarkan Bantuan Benih Ikan dari KKP,"Penjelasan : Beredar sebuah unggahan di media sosial Facebook berisi tautan yang diklaim menawarkan bantuan benih ikan air tawar dari Kementerian Kelautan dan Perikanan (KKP) tahun 2025 dengan narasi calon penerima harus memiliki lahan untuk dikelola. Faktanya, klaim tersebut adalah tidak benar atau hoaks. Dilansir dari kompas.com, tautan tersebut mengarah tidak mengarah ke situs situs resmi KKP kkp.go.id justru mengarah ke sebuah situs yang meminta untuk mengisi provinsi dan nomor Telegram aktif. Melalui akun Instagram @kkpgoid, KKP menginformasikan bahwa informasi tawaran benih ikan dari akun-akun tersebut merupakan hoaks. Lebih lanjut, KKP mengimbau kepada seluruh masyarakat agar selalu waspada dan berhati-hati dalam menerima informasi yang beredar. Kategori: Hoaks Link Counter: https://www.kompas.com/cekfakta/read/2025/05/05/185800882/-hoaks-akun-facebook-tawarkan-bantuan-benih-ikan-dari-kkp https://kkp.go.id/ https://www.instagram.com/kkpgoid/p/DIyi3-ayIXF/?img_index=3",hoaks,fakta_94
